1974-04-13 22:00:00	3.0
1974-04-29 06:00:00	2.5
1974-11-15 10:00:00	3.4
1974-12-31 15:00:00	2.5
1975-01-15 10:00:00	4.8
1975-02-08 17:00:00	3.3
1975-02-27 11:00:00	4.1
1975-03-18 08:00:00	3.9
1975-03-29 12:00:00	3.3
1975-05-03 01:00:00	2.6
1975-06-05 03:00:00	2.4
1975-10-29 02:00:00	2.6
1975-12-17 06:00:00	2.9
1976-01-30 07:00:00	4.2
1976-02-26 16:00:00	2.8
1976-03-08 00:00:00	2.6
1976-09-25 10:00:00	2.5
1976-10-24 16:00:00	2.6
1976-10-29 00:00:00	3.0
1976-12-19 09:00:00	2.5
1976-12-31 22:00:00	3.9
1977-01-28 17:00:00	2.9
1977-02-11 16:00:00	3.8
1977-03-12 03:00:00	2.6
1977-03-26 16:00:00	2.5
1977-09-29 02:00:00	2.6
1977-10-06 13:00:00	2.5
1977-10-17 20:00:00	3.0
1977-12-08 03:00:00	4.2
1977-12-21 10:00:00	3.8
1978-01-02 16:00:00	2.9
1978-01-07 01:00:00	2.4
1978-01-28 18:00:00	2.5
1978-02-10 14:00:00	2.5
1978-02-23 21:00:00	5.2
1978-04-29 17:00:00	2.4
1978-09-22 01:00:00	2.5
1978-10-09 04:00:00	2.5
1978-12-02 17:00:00	2.7
1978-12-11 19:00:00	4.0
1978-12-27 16:00:00	4.7
1979-01-19 05:00:00	5.4
1979-01-28 01:00:00	5.7
1979-02-11 14:00:00	8.2
1979-03-20 17:00:00	3.1
1979-04-10 16:00:00	4.0
1979-07-06 12:00:00	2.7
1979-10-14 07:00:00	3.8
1979-12-25 06:00:00	2.6
1980-01-17 08:00:00	4.9
1980-03-21 20:00:00	3.6
1980-03-28 10:00:00	2.5
1980-05-03 19:00:00	2.7
1980-06-03 04:00:00	2.8
1980-10-16 20:00:00	2.6
1980-11-04 00:00:00	2.8
1980-11-08 17:00:00	2.5
1980-11-12 20:00:00	3.5
1980-12-10 12:00:00	2.7
1981-01-31 01:00:00	2.5
1981-02-15 00:00:00	3.0
1981-02-28 08:00:00	2.5
1981-03-08 23:00:00	2.9
1981-03-29 17:00:00	4.7
1981-05-10 09:00:00	2.6
1981-12-18 03:00:00	2.4
1981-12-21 19:00:00	3.3
1981-12-30 14:00:00	5.7
1982-01-12 12:00:00	3.9
1982-02-06 02:00:00	2.4
1982-02-16 01:00:00	3.7
